user_idx,gender,age,note_idx,note_title,note_content,image_paths
5132,female,19-22,1677588,自己婴儿时期的旧衣服给狗子穿正合身,"带花烘回外婆家过节,她原本穿的小衣服很快就被滚得脏兮兮,只能换下来洗。 花烘穿惯了衣服,不穿衣服就冷得发抖。但大理这几天一直阴雨连绵,换下来的旧衣服一时半会儿晾不干,外婆家这边又没有宠物店可以买新衣服...... 于是就把二十六年前我穿的旧衣服翻了出来,没想到她穿上以后正合适! 巧合的是翻旧照片发现唯一一张留下来的,我穿着这件衣服的照片,还正好是跟当年那只帮我爹追到我妈的蝴蝶犬的合影哎! #狗狗新衣服[话题]# #狗狗穿搭[话题]# #永远的家人[话题]# #家有毛小孩[话题]# #是宠物是家人[话题]# #发一张我家的汪汪照[话题]# #我的狗狗是家人[话题]# #狗狗[话题]# #泰迪[话题]# #蝴蝶犬[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_93/939912/4234075.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_93/939912/4234076.jpg
5132,female,19-22,1458656,穿上衣服就不会走路的狗狗太可爱了吧!,"狗狗:妈妈酱,衣服卡我咯吱窝了~ #狗狗[话题]# #搞笑[话题]# #可爱[话题]#",
5132,female,19-22,1234671,不小心给宝衣服买小了,图1沉默的背影 图2皮笑肉不笑 图3穿内衣不情愿的睡了 #我家狗真可爱[话题]# #宝宝衣服[话题]# #比熊[话题]# #狗狗日记[话题]#,
5132,female,19-22,1558775,秋冬出门暖暖必备🧶婴儿棉布鲁托背心,"冬日将至,宠物保暖工作刻不容缓[派对R] ☺️咕噜穿上了小背心 ee们家里的小爪友们都添衣了吗🐶 #带宠物去户外[话题]# #宠物衣服秋冬[话题]# #猫咪衣服[话题]# #狗狗衣服[话题]# #美卡衣服[话题]# #马尔济斯衣服[话题]# #比熊衣服秋冬[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980852/4418384.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980852/4418385.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980852/4418386.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980852/4418387.jpg
5162,female,16-18,1025808,你看我 多么渺小一个我,#王源客厅狂欢[话题]# #王源澳门演唱会[话题]# #王源值得[话题]# #王源[话题]#,
5162,female,16-18,1243128,"你看我,多么渺小一个我",#王源[话题]# #王源演唱会[话题]# #王源澳门[话题]# #看一场演唱会[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051700.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051701.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051702.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051703.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051704.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051705.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051706.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/685943/3051707.jpg
5162,female,16-18,1427674,nan,看台都想跳下去抢王总的糖果🍬,
5162,female,16-18,1083371,电影【孤星计划】片长105分钟,#孤星计划[话题]# #王源[话题]# #张雪迎[话题]#,
5162,female,16-18,1477373,nan,南宁 音乐节 志愿者 检票 260一天 结束就给,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/801460/3601286.jpg
5162,female,16-18,1263593,官周包换圆尼尼,"全新客厅狂欢官周包能不能换到20cm有骨圆尼尼或者大趴趴莱阳或者旧版盲盒莱阳,换三个其中之一[暗中观察R]可以补差[doge] #圆尼尼和樱尼尼[话题]# #圆尼尼[话题]# #莱阳[话题]# #王源[话题]# #roy6[话题]# #客厅狂欢帆布包[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/584515/2565561.jpg
5162,female,16-18,1380864,王源的女孩看过来完整版,过去快两周了 我怎么还在左看右看[哇R]@王源的创想原野 #王源[话题]# #王源演唱会[话题]# #王源客厅狂欢[话题]# #王源对面的女孩看过来[话题]# #王源澳门演唱会[话题]# #王源澳门收官[话题]#,
5162,female,16-18,1629614,"出帆布包(第一批 吊牌在,包装都在墙上...","小包被我改造了,背过好几次,大包背过一次,不介意的可以全出#帆布包[话题]#",
5162,female,16-18,1666980,孤星计划预售已开启,冲啊xty们#现已开启预售[话题]# #即将上市敬请期待[话题]# #让我们共同期待[话题]# #看电影[话题]# #宝藏电影[话题]# #孤星计划[话题]# #王源[话题]# #孤星计划李一民[话题]#,
5162,female,16-18,831332,广西南宁可以争气点吗,#5114[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_95/950616/4288041.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_95/950616/4288042.jpg
5162,female,16-18,1675356,《孤星计划》预售已开启,#电影孤星计划[话题]# 身份迷局版预告 暗有内奸·明有劲敌·危机重重 🔥护送之路满是荆棘🔥 - - 12月7日👊绝密撤离 - - #孤星计划[话题]# #孤星计划李一民[话题]# #王源[话题]#,
5162,female,16-18,1485997,用人民币看王源客厅狂欢!,机票比门票贵哈哈哈哈哈 12场到9场 明年争取全勤!!!! #王源[话题]# #王源客厅狂欢[话题]# #王源演唱会[话题]# #王源客厅狂欢巡演[话题]# #客厅狂欢[话题]# #王源值得[话题]# #王源二巡[话题]# #追星[话题]# #追星日常[话题]# #追星做过的那些事[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067278.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067279.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067280.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067281.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067282.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067283.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067284.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/689364/3067285.jpg
5162,female,16-18,1388032,太喜欢广西人了,"想认识几个广西的朋友,提前了解攻略#交个朋友[话题]# #广西[话题]# #广西南宁[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_86/861099/3873440.jpg
5162,female,16-18,1335389,孤星计划,"在淘票票上买,算成绩吗?! 还是只有猫眼算成绩!!! #王源孤星计划[话题]# #孤星计划李一民[话题]# #孤星计划大卖[话题]# #电影推荐[话题]# #电影推荐[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_60/606822/2667523.jpg
5162,female,16-18,1648295,🇲🇴澳门全勤|客厅收官,狂欢至此 暂时告别 我们很快再见🛋️ #王源演唱会[话题]# #王源客厅狂欢[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/624553/2749292.jpg
5162,female,16-18,1434452,开始了!富士拍立得!去捡!,"啊啊啊,终于拿下啦!超级开心!➕20改地址➗,要的宝子速~#拍立得技巧[话题]# #富士拍立得[话题]# #摄影小白必看[话题]# #摄影技巧[话题]# #创意摄影[话题]#",
5162,female,16-18,1231911,速度姐妹们!双12预热可以开始捡了!,"还是双12给力,过几天预计还有一波,还可以抄作业,有没有要的姐妹,自留一个,其他➕10改地址➗ #拍立得技巧[话题]# #富士拍立得[话题]# #摄影小白必看[话题]# #摄影技巧[话题]# #创意摄影[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/766941/3437420.jpg
5162,female,16-18,1061514,被指的痘痘闭口消失了~,消失消失快消失要被烦死了 二编 别评论了友友们笔记被优化了 #不同位置长痘[话题]# #就这样护肤呗[话题]# #偷偷变美惊艳所有人[话题]# #痘痘远离我[话题]# #皮肤[话题]# #好皮肤养成记[话题]# #皮肤护理[话题]# #护肤推荐[话题]# #痘痘肌阵线联盟[话题]# #如何拯救痘痘肌[话题]##毛孔[话题]##毛孔粗大[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_99/990855/4460461.jpg
5162,female,16-18,1586020,"秋冬大容量包包合集,主打实用百搭!",#包包推荐[话题]# #大容量包包[话题]# #百搭包包[话题]# #秋冬包包[话题]# #托特包[话题]# #保龄球包[话题]# #秋冬大容量包包[话题]# #通勤包包[话题]#,
5162,female,16-18,1069812,167 108|秋冬主打一个不臃肿且好看实穿!,#保暖时髦两不误[话题]# #秋冬氛围感穿搭[话题]# #实用穿搭[话题]# #慵懒感穿搭[话题]# #元气穿搭[话题]# #学生党[话题]# #降温穿搭[话题]# #情侣装[话题]# #秋冬穿搭[话题]#,
5282,female,23-25,1727469,"冬日的浪漫惊喜,谁还没收到车厘子花束",武汉全城送#车厘子花束[话题]# #每日水果[话题]# #节日送礼[话题]# #浪漫惊喜[话题]# #花束[话题]# #生日花束[话题]# #今日限定浪漫[话题]# #一束花的浪漫[话题]# #送朋友[话题]# #每周一花[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511182.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511183.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511184.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511185.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511186.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511187.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1002605/4511188.jpg
5282,female,23-25,1411077,苹果杰克|想做花艺介的“晓华”,#苹果杰克[话题]# #遵义花店[话题]# #好看的花一定要分享给你[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_78/781700/3503247.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_78/781700/3503248.jpg
5282,female,23-25,879145,nan,#最美的花送给最美的人[话题]# #生活需要仪式感生日花束[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_111/1112725/4984685.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_111/1112725/4984686.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_111/1112725/4984687.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_111/1112725/4984688.jpg
5282,female,23-25,1095875,nan,#草莓花束[话题]# #小香风花束[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/778966/3490709.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/778966/3490710.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/778966/3490711.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/778966/3490712.jpg
5282,female,23-25,775717,入冬四件套,“热乎乎的烤红薯 糖炒山楂 板栗 奶茶” 搓搓小手要过冬啦🧣#浪漫惊喜[话题]# #秋冬四件套[话题]##宜宾花店[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/643373/2842391.jpg
5282,female,23-25,1636121,冬天当然要吃甜甜的草莓啦🍓,#宜宾花店[话题]# #草莓花束[话题]# #秋冬季节花束[话题]# #创意花束[话题]# #万物皆可包花束[话题]# #草莓[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/794873/3563523.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/794873/3563524.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/794873/3563525.jpg
5282,female,23-25,1649628,nan,None,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_110/1109188/4970266.jpg
5282,female,23-25,1454074,nan,None,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635535/2798198.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635535/2798199.jpg
5282,female,23-25,1403698,窝趣 ! 这条文案绝了吖 !,du du du𓂃🛵𓏽𓏽𓏽 ᐝ 向12月出发 🧧ᝢ 不发脾气只發財 🥳 ◦ ⚬ ° #朋友圈分享[话题]# #生活需要分享欲[话题]# #朋友圈文案[话题]# #我的日常[话题]# #日常文案[话题]# #搞笑的日常[话题]# #日常记录[话题]#,
5282,female,23-25,1181024,“懒得解释 你看到我哪一面 你就配哪一面”,“我已经没有兴趣给别人留下好印象 所见即是我 好与坏 我都不会反驳 也懒得解释 我有很多面 你看到我哪一面 你就配哪一面 至于你怎么看我 无关紧要也无所谓” #文案分享[话题]# #情感文案[话题]# #今日文案[话题]# #分享文案[话题]# #朋友圈文案[话题]# #日常文案[话题]# #小众文案[话题]# #情绪文案[话题]#,
5282,female,23-25,879821,"2024圣诞蛋糕,浪漫到,宝宝也要",#圣诞的打开方式[话题]# #不一样的圣诞[话题]# #广州蛋糕定制[话题]# #深圳蛋糕定制[话题]# #佛山蛋糕定制[话题]# #珠海蛋糕[话题]# #杭州蛋糕[话题]# #郑州蛋糕[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427156.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427157.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427158.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427159.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427160.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_55/558666/2427161.jpg
5282,female,23-25,998966,"喔趣,这文案绝了!",迈向12月 下一次1号就是2025年了 #朋友圈日常文案[话题]# #朋友圈高级文案[话题]# #简约文案[话题]# #可爱特殊符号的文案[话题]# #朋友圈颜文字文案[话题]# #12月文案[话题]# #惊艳到你的句子[话题]# #朋友圈文案[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_73/735413/3296056.jpg
5282,female,23-25,1099878,顾客要求红玫瑰搭配满天星花束送老婆,"#红玫瑰满天星[话题]# 顾客要求红玫瑰搭配白色满天星,看着搭配,加一点绿灵草生动一点,哈哈哈哈哈",
5282,female,23-25,1739666,零食抱抱桶,#零食花束[话题]# #别的小朋友有的我也有[话题]# #送小朋友的礼物[话题]# #宜宾花店[话题]# #宜宾花与梦想[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/977186/4402563.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/977186/4402564.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/977186/4402565.jpg
5282,female,23-25,1176196,紫罗兰???,#紫罗兰干花花束[话题]# #新年快乐[话题]# #2025[话题]# #红玫瑰[话题]#,
5282,female,23-25,1067809,nan,#卡布奇诺混搭花束[话题]# 它就像一首浪漫的诗📃 🤎诉说着深厚的情感 相信她一定能感受到!!,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1047052/4706154.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1047052/4706155.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1047052/4706156.jpg
5282,female,23-25,1388816,又到了吃草莓的季节🍓,#阿克苏花店[话题]# #阿克苏[话题]# #阿克苏鲜花配送[话题]# #阿克苏买花[话题]# #草莓[话题]# #冬日草莓[话题]# #草莓花束[话题]# #生日花束[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670809.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670810.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670811.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670812.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670813.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670814.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670815.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815464/3670816.jpg
5282,female,23-25,786735,nan,#每日水果[话题]#,
5282,female,23-25,1463910,nan,#香槟玫瑰花束[话题]# #生日鲜花花束[话题]# #纯玫瑰花束[话题]# #浪漫的花束[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/666779/2963744.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/666779/2963745.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/666779/2963746.jpg
5282,female,23-25,813584,想问问入冬四件套你们卖多少,"#浪漫惊喜[话题]# #花盒[话题]# 太火爆了,立冬之后这个四件套卖爆了",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1021258/4597578.jpg
5302,female,unknown,1057998,关于小狗的嘴巴能干什么,#被狗狗治愈的时光[话题]# #可爱的修勾勾[话题]# #帮我家宠物出名[话题]# #狗狗吃播[话题]# #这我的小狗[话题]# #治愈宠[话题]# #小红书宠物cruash[话题]# #狗狗[话题]#,
5302,female,unknown,1286749,这家斗篷究竟是谁在推,"自己看图吧,发黄那么严重上镜更是没办法看,而且我50买的降到30多[汗颜R][汗颜R][汗颜R]#斗篷[话题]#",
5302,female,unknown,847824,母上大人勾的猫咪围脖我陷入了沉思,"我给我妈发的,和他给我的. 真的就毫无关系 不过也去姥姥的爱 回去给逆子们拍照, #织女日常[话题]# #钩针日常[话题]# #手工钩织[话题]# #钩针小物[话题]# #今日份今日发[话题]# #宠物围脖[话题]# #日常生活碎片[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_96/969876/4370973.jpg
